tweet,label
"@dougiemcfly GOOD! FUCK HIM! HAHAHAHHA, NO, I SAID FUCK ME!",0
"home sweet home :] someone send me back to thursday! awh theres a hedgehog and a kitten in my back garden, CUTE OVERLOAD!",0
"I love big brother, especially noirin! She's so sweet!",0
@uhhitsangelaa I know! I got it recording on TiVo at home! Haha. I can't wait!  it's gonna be a good season!,0
@DWslipsnhipsgrl that picture is so cute!!,0
@Isle_Esme12 ok since everyone said 2nite then we'll go ahead and do that,0
"The Wombats make me happy, especially this song - http://digg.com/u15nSv - listen to it &amp; smile &amp; be happy! Monday's almost over!",0
"@allstationsdown gave it a little listen, I REALLY LIKE IT!",0
@Queenchoo shoplift then - they are small,0
@cseri Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@BillyScallywag thats the one ta x,0
"@Linzidink Welcome.  Please follow me, I'm needy like that.",0
Watching Terminator 2. Going away tomorrow,0
"@gabekaron Is there any way, I could ask 4 a very short interview with a band member at VOLT Festival (July 2)? I'm from a hung. lb site",0
http://www.teenchoiceawards.com/webdev/index.php vote!  I love this awards! &lt;3,0
@Fastcars800 are you coming to see me tomorrowww?,0
"@TDAJS_Joe Okay, I Love Owl City! Rainbow Veins is really good. As well as Fuzzy Blue Lights",0
@civicbabe627 haha. Definitely tell me how you like that TLC.,0
@tyoung11 it's goinnnn dowwwwn LOL!,0
@VISRAELS Thank you so much  i love you for that!,0
"just returned from &quot;the loving hut&quot; ... let your imaginations run wild (jk, it's a vegan restaurant)",0
I have a headache...so I'm not going to do homework...just watch a movie instead,0
@ccorpus no such thing,0
@DonnieWahlberg I'm always hungry 4 anything u want 2 feed us!   Holmdel was best show I've seen yet! 15 shows since 1989. Xcited 4 Irvine,0
@tweakzme Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
"@gstuedler2 I forgot, what number am I. Is @Misha1234 ahead of me?",0
@Fastcars800 Come here babe were hug it out,0
"such a gray day in LA, but since the lakers are champs it's all good",0
"@DJJONASTY in sensitivity...there is strength, grasshoppa",0
@tjhawken KING PRAWN RULES,0
@GarretOhm I couldn't resist.,0
Oh god the COFFEEEEEE it's taking OVER ... therefor ... time to go home and JAM!!!!!!!! and maybe have some jam too!,0
@alyankovic Clever.,0
dreams create life....,0
@Annanomaly how's your Monday treating you???,0
"@sheblondeswede OK. I'll drink 4 us both!  Or, come on by.",0
"@jalensmom  me too, well not 15, but it's been a good.... 5.  LOL   BLAH!    boyz r over rated",0
[x]online  []offline  bug the msn,0
@sherryl_eliz Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@mrBEasy heyyy,0
@Beelitis my pleasure  #BSB,0
"i love deannna, shes the best! my other half",0
woo 30 followers @tarniaphillips you made it 30!!,0
"@big_diel yep.was not mocking u.just has an inspiration.guess it didnt translate well on twitter.ah well,next time will b better",0
Am off to bed now sweet dreams everyone  xxx,0
"@HustleHard4CHAD  yes bymyself, i don't mind tho, i rather be bymyself anyway",0
@fluffypig Lol they got you too? I would have been featured in that tape if it war about,0
"@babelicious I know, right? The universe sucks like that, someone should fix it ;) Planning a leaving party",0
home from shopping  my feet hurt so bad! vote for demi for her 3 teen choice awards!!!!,0
ha ha ha ha im on my boyfriennd twitter   LNS Property,0
@cindyrellahart AND i need to take you to CLUB 33!,0
somehow...happy!,0
Hanging out in a bugs land,0
Out and About,0
@LaPetiteSirene http://twitpic.com/7hn1w - OMB! Whacko is her nickname for sure!  She is a trip!,0
@palacejackson Night  x,0
"@greyrider let me see where we are after this summer, some stuff up in the air. but a visit will be planned.",0
I'm just a young lady who never forgets to smile,0
Really...I'll Back,0
"@DavidSandumArt Okay but I've tried to translate it, so you can check if it's good  I'll explain in the email tomorrow.",0
"Yeah i ended up ordering the dvd AND watching shitty television at the same time, life is goodfull",0
@icTRI Whats the deal with the TRI member party?,0
Follow Alexisonfire's OFFICIAL Twitter here: @aof_official,0
"ahh, i'm so happy that my room is clean now, for once",0
201 tweets per second - over two billion served. And # 2.147 billion crashed Twitter.,0
"@carnellm @andrawatkins - location ideas? Not sure where you are both located, but I will have car. #CHS",0
@lillymelody good luck with it,0
"@dhempe, just saw your question, sorry for the delay! I can give you a coupon code for a free guide! DM me with your details",0
@paperboyfabe damn thats the worst!! i have this nervous habit now of hitting cmd-s every 6 seconds whether or not i did anything.,0
softball practice!,0
"@trueheat Ok, I'll hit ya up when I get home, if you're around",0
TEEN CHOICE AWARDS' 09  please vote for the 3 amazing stars  @selenagomez @emilyosment and @mileycyrus guys,0
Reading some Potter. Yeah I know don't even start!,0
@kevin_hoare It was no reflection on you  x,0
it's funny how just by looking at a baby makes your day better. they truly are blessings,0
Reading Twilight,0
"@lucdew Agreed, and imho they should choose Drools Flow. Although I'm obviously biased",0
@duckierenee Yum! My daughters' favorite too!,0
"@tommcfly  Why you have to be so perfect ?... Believe me , Fletcher is a very sexy namee, and very english too (no problem on it)!",0
Just got done eatin a bowl of Raisin Brand!  It was soooo good...now it's time to catch up on some Z's!  My favorite pass time...Sleep!,0
YAY EXAMS,0
Monday night inline skating only went for 20 minutes due to rain. So I had a drink with some friends instead,0
"HELLO GOOD MOOD! just done a nice amount of exercise! I wont let anything get me down tonight, im too happy for that",0
"@trixie360 Gunny Highway  (just for kix, not playing for code)",0
Watching a bit of night at the museum 2 before going to sleep. Hooray for days off,0
Its my birthday tomorrow yay!!,0
@matthewsmithUS I have elderly friends (and a crazy uncle) who do that too. It's quaint.,0
@createsomething Just added &lt;marquee&gt; as well,0
"My new ringtone ~ backstreet boys - i just want you to know, love it",0
@hoancai WELCOME,0
"@rudeboy_ EAT A DICK.. LOVE YOU , K THANKS BYE",0
@tia_luvsday26 omg yu def shulda done it fool ahaha. next time yo,0
@a__guy  Well that's what I thought ! Forgotten to be honest. Sure it will be soon though,0
The police are here' 'How many?' 'All of them',0
"@davejmatthews if twitter is broken,then how can we see ur tweet? btw..that booty shake u did the other night,u should do that more often",0
Uploading pictures from the last day of school.  I love you Izzy! &lt;3,0
"@LittleFletcher Hey Carrie =], Glad your exams are over now! Theyre hard, just wait till next year if you stay on  It gets worse!!",0
@WeTheTRAVIS can't wait to hear those new songs... i'm so excited,0
Dinner with the young adult group yippeee!! I love having something to do on a week night,0
Hi twitterfriends! At work tonight  xx,0
